Prompt,Generated Text,i,MAX_LEN,simple_ttr,root_ttr,log_ttr,mass_ttr,msttr,mattr,hdd,mtld,mtld_ma_wrap,mtld_ma_bid
Indian defense,"Indian defense minister Rajnath Singh on Tuesday said that the government is working on a plan to bring in a bill in the winter session of Parliament to amend the Armed Forces Special Powers Act (AFSPA).
The AFSP Act, which grants special powers to the armed forces in disturbed areas, has been in force in Jammu and Kashmir since 1990. The law is also in place in parts of Arunachal Pradesh, Manipur, Nagaland and Assam.
""We are working to introduce a law in Parliament in winter to replace the AFPSA with a new law. We will try to remove the provisions that are not liked by the people,"" Singh said. ""The government will bring a separate law for Jamu and kashmr, but it will also apply to other parts where the law",47,180,0.5533333333333333,6.776921621700126,0.8818922847973119,0.054275166407286225,0.8533333333333334,0.8425396825396823,0.7677056320141876,59.31469969727082,56.60666666666667,48.42834793491865
Indian defense,"Indian defense ministry has ordered six new Boeing C-17 Globemaster III airlifters from Boeings, according to a report by Reuters. The deal is worth $2.1 billion and is expected to be completed by 2021.
The Indian Air Force currently operates 10 C130J Super Hercules, and the new aircraft will replace the older C 37 aircraft. This deal will also boost the Indian economy as it will create 500 jobs in the country.",48,197,0.75,6.7082039324993685,0.9343495381394024,0.03449677225424632,0.9199999999999999,0.877142857142858,0.8371199791769404,89.60000000000001,83.6103896103896,0.0
Indian defense,"Indian defense forces are not in a position to protect the nation’s interests in the face of growing threats from China and Pakistan, according to a report by the Comptroller and Auditor General of India (CAG).
The report said the armed forces were not adequately prepared to deal with any situation, and the defense budget was not increasing at the same pace as the growing needs of the country.
“The armed force’ s preparedness to meet the challenges of internal and external threat is not satisfactory,” the report read. “The threating situation from across the borders, the increasing number of terrorist incidents, internal security threates and increasing cyber threate are some of these threated.”
India is the world’ second largest arms importer after China, but its defense expenditure is low compared to other countries. The report also said that the Indian military is under-resourced, with",49,191,0.5263157894736842,6.882472016116853,0.8751661054600427,0.05590421495093165,0.8866666666666667,0.8672108843537415,0.7615944385632001,62.01202863212786,59.046783625730995,51.15785924989465
Indian defense,"Indian defense minister says no talks with Pakistan unless it stops cross-border firing
Indian defense Minister Manohar Parrikar (R) shakes hands with Pakistani Foreign Minister Sartaj Aziz (L) during a meeting in New Delhi on April 10, 2015. (AFP)
AFPTuesday, April,14,21:36
New Delh (IANS) - India on Tuesady said there can be no dialogue with Islamabad unless Pakistan stops firing across the Line of Control (LoC) and in other areas.
Defence Minister Manoj Parikhara said the government will not enter into any dialogues with the Pakistan government unless the firing is stopped. He said Pakistan was violating the 60-year-old ceasefire agreement by firing from its side",50,180,0.6335877862595419,7.251743670286615,0.9063921549938617,0.04421154964798498,0.9119999999999999,0.8990654205607471,0.8296671120211155,74.77682403433478,75.54198473282443,77.69023569023568
Indian defense,"Indian defense minister A. K. Antony has announced that India has decided to purchase a Russian nuclear-powered submarine for the Indian navy. The sub will be the first nuclear sub purchased by the n...
Russia to sell 500 T-90 tanks to India
India is buying 1,020 Russian T92 tine tans from Russia for its armed forces, reports the Russian daily, Izvestia. According to the newspaper, the deal is worth $1.6 billion and includes the delivery of 464 T...",51,196,0.6888888888888889,6.535373831014651,0.9171797670149412,0.04237971110802419,0.8266666666666667,0.8430303030303038,0.8090540021516286,65.03046158256882,67.15555555555555,50.55733082706767
Indian defense,"Indian defense minister Rajnath Singh has said that the Indian armed forces are fully prepared to respond to any security challenge.
Speaking at the 55th Convocation of the National Defence Academy in Pune, the defense chief said the armed force is prepared for any eventuality. “The Indian Armed Forces are prepared and ready to give a befitting reply to those who dare to challenge our sovereignty,” Singh said. He said India is a peace-loving nation, but it is not afraid of war. The defense force will not hesitate to take any step to protect the nation.",52,187,0.6146788990825688,6.417436110981714,0.8962653644421401,0.050914541291532264,0.9,0.8870588235294127,0.7732575785093508,58.44631562987351,59.56880733944954,67.22826086956522
Indian defense,"Indian defense minister Rajnath Singh (R) shakes hands with his Pakistani counterpart Khawaja Asif (L) at the inauguration of the Heart of Asia conference in Amritsar, India, December 3, 2016. (Reuters)
India, Pakistan to hold talks to ease tensions
Pakistan and India have agreed to begin talts to defuse tension on the disputed Kashmir border after a deadly attack by Pak-based militants on an Indian army base killed 19 soldiers.
Defense ministers from the two countries met on Monday in India’s northern city of Amristar to discuss the attack on Tuesday, which was claimed by Pakistan-backed militant group Jaish-e-Mohammed. It was the deadliest attack in the region in more than a decade.",53,186,0.6330935251798561,7.464062581183745,0.9073584895072183,0.04322952435130047,0.8880000000000001,0.8667826086956524,0.8310616019757023,66.9873076923077,71.0431654676259,61.613622030691616
Indian defense,"Indian defense minister Nirmala Sitharaman speaks to the media in New Delhi, India, on Monday, June 25, 1962. (AP Photo/Manish Swarup)
India's defense ministry said the two countries have been in talks for several months about the purchase of the S-400, and that India has signed a contract for the deal.
Russia says India'd $5.4 billion purchase includes four S4 missile systems, along with a training simulator and a set of spare parts for a deployment that would cover India for at least a decade. India says the systems will be delivered by 36 months.",54,194,0.672566371681416,7.149478599715339,0.9160943646603439,0.040868207255293644,0.9099999999999999,0.9065168539325849,0.8188815765741972,82.38065914671577,82.46902654867256,68.79294117647058
Indian defense,"Indian defense minister, Army chief discuss Kashmir situation
Indian Defense Minister Rajnath Singh and Army Chief Gen. Bipin Rawat on Friday discussed the situation in Kargil, a town in Indian-administered KASHMIR, after a series of clashes between Indian and Pakistani troops in the disputed region.
Singh and Rawth held a meeting in New Delhi to discuss the latest developments in India's northern border. The meeting comes after Pakistan' s Foreign Minister Shah Mahmood Qureshi said Thursday that the Kartarpur Corridor, which connects the Indian side of the border with the Gurdwara Darbar Sahib, will remain open despite India shutting down the corridors for Pakis
tani pilgrims. ""Pakistan has given a very strong message that it will not take any",55,186,0.6888888888888889,8.004165582161995,0.9240256046565829,0.03566314183579312,0.8960000000000001,0.9023423423423431,0.8516910977620865,100.11859582542695,104.72592592592592,84.42666666666666
Indian defense,"Indian defense minister Nirmala Sitharaman on Tuesday said that the government is taking steps to enhance the security of the Indian Air Force’s (IAF) aircraft.
Speaking to the media, she said, “We are taking all the necessary steps for the safety and security measures of our aircraft.”
She was responding to a question on the crash of an Indian air force aircraft in Jodhpur in which three personnel were killed. The aircraft crashed in the city’a outskirts on Monday. She said the investigation is underway and the cause of crash is yet to be ascertained. “I am not able to comment on it (crash) as the investigations are on,” she added.",56,187,0.5267175572519084,6.028557990961161,0.8684995137421556,0.06210847260228682,0.8560000000000001,0.8448598130841123,0.7274029462308558,43.666666666666664,46.20610687022901,42.31841967556253
